dump_addr,size,ref_symbol,ref_addr,ref_size,alignment_score,notes,obj,opcode_sim
0x0800d884,120,SOLID_REACTIVE_NEXUS_math,0x0800db8c,120,1.90,match; entry=ptr; opsim=1.00; truth=SOLID_REACTIVE_NEXUS_math,rgb_matrix.o,1.000
0x0800d8fc,76,SPLASH_math,0x0800dc04,76,1.90,match; entry=ptr; opsim=1.00; truth=SPLASH_math,rgb_matrix.o,1.000
0x0800d948,68,SOLID_SPLASH_math,0x0800dc50,68,1.90,match; entry=ptr; opsim=1.00; truth=SOLID_SPLASH_math,rgb_matrix.o,1.000
0x0800d98c,16,eeconfig_flag_rgb_matrix,0x0800dc94,16,1.90,match; entry=bl; callgraph 1/2; opsim=1.00; truth=eeconfig_flag_rgb_matrix,rgb_matrix.o,1.000
0x0800d99c,32,eeconfig_init_rgb_matrix,0x0800dca4,32,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=eeconfig_init_rgb_matrix,rgb_matrix.o,1.000
0x0800d9bc,74,atan2_8,0x0800dcc4,74,1.90,match; entry=bl; callgraph 3/3; opsim=1.00; truth=atan2_8,rgb_matrix.o,1.000
0x0800da06,68,BAND_SPIRAL_VAL_math,0x0800dd0e,68,2.20,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=BAND_SPIRAL_VAL_math,rgb_matrix.o,1.000
0x0800da4a,48,CYCLE_PINWHEEL_math,0x0800dd52,48,2.20,match; entry=ptr; callgraph 1/1; opsim=1.00; truth=CYCLE_PINWHEEL_math,rgb_matrix.o,1.000
0x0800da7a,54,CYCLE_SPIRAL_math,0x0800dd82,52,2.09,match; entry=ptr; callgraph 1/1; opsim=0.97; truth=CYCLE_SPIRAL_math,rgb_matrix.o,0.973
0x0800dab0,28,eeconfig_flush_rgb_matrix.part.0,0x0800ddb8,28,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=eeconfig_flush_rgb_matrix.part.0,rgb_matrix.o,1.000
0x0800dacc,8,rgb_matrix_hsv_to_rgb,0x0800ddd4,8,1.90,match; entry=bl; callgraph 11/11; opsim=1.00; truth=rgb_matrix_hsv_to_rgb,rgb_matrix.o,1.000
0x0800dad4,224,process_rgb_matrix_typing_heatmap,0x0800dddc,224,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=process_rgb_matrix_typing_heatmap,rgb_matrix.o,1.000
0x0800dbb4,4,,,,,INSERTION (no ref function); truth=eeconfig_update_rgb_matrix,,
0x0800dbb8,44,eeconfig_update_rgb_matrix_default,0x0800debc,44,4.00,match; entry=bl; callgraph 2/2; opsim=1.00; truth=eeconfig_update_rgb_matrix_default,rgb_matrix.o,1.000
0x0800dbe4,4,rgb_matrix_map_row_column_to_led_kb,0x0800dee8,4,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=rgb_matrix_map_row_column_to_led_kb,rgb_matrix.o,1.000
0x0800dbe8,40,rgb_matrix_map_row_column_to_led,0x0800deec,40,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=rgb_matrix_map_row_column_to_led,rgb_matrix.o,1.000
0x0800dc10,12,rgb_matrix_update_pwm_buffers,0x0800df14,12,1.60,match; entry=bl; callgraph 1/1; opsim=1.00; truth=rgb_matrix_update_pwm_buffers,rgb_matrix.o,1.000
0x0800dc1c,16,rgb_matrix_set_color,0x0800df20,16,1.60,match; entry=bl; callgraph 13/13; opsim=1.00; truth=rgb_matrix_set_color,rgb_matrix.o,1.000
0x0800dc2c,88,jellybean_raindrops_set_color.isra.0,0x0800df30,88,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=jellybean_raindrops_set_color.isra.0,rgb_matrix.o,1.000
0x0800dc84,12,rgb_matrix_set_color_all,0x0800df88,12,1.60,match; entry=bl; callgraph 6/6; opsim=1.00; truth=rgb_matrix_set_color_all,rgb_matrix.o,1.000
0x0800dc90,364,DIGITAL_RAIN,0x0800df94,364,2.20,match; entry=bl; callgraph 6/6; opsim=1.00; truth=DIGITAL_RAIN,rgb_matrix.o,1.000
0x0800ddfc,284,process_rgb_matrix,0x0800e100,284,2.20,match; entry=bl; callgraph 5/5; opsim=1.00; truth=process_rgb_matrix,rgb_matrix.o,1.000
0x0800df18,2,rgb_matrix_none_indicators_user,0x0800e21c,2,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=rgb_matrix_none_indicators_user,rgb_matrix.o,1.000
0x0800df1a,12,rgb_matrix_none_indicators,0x0800e21e,12,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=rgb_matrix_none_indicators,rgb_matrix.o,1.000
0x0800df26,4,rgb_matrix_indicators_user,0x0800e22a,4,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=rgb_matrix_indicators_user,rgb_matrix.o,1.000
0x0800df2a,38,rgb_matrix_get_limits,0x0800e22e,36,1.74,match; entry=bl; callgraph 12/12; opsim=0.97; truth=rgb_matrix_get_limits,rgb_matrix.o,0.966
0x0800df50,146,effect_runner_dx_dy_dist,0x0800e254,232,0.09,split1; callgraph 2/2; opsim=0.82; truth=effect_runner_dx_dy_dist,rgb_matrix.o,0.822
0x0800dfe2,86,effect_runner_dx_dy_dist,0x0800e254,232,-1.19,split2; entry=ptr; callgraph 2/2; opsim=0.46; truth=effect_runner_dx_dy_dist,rgb_matrix.o,0.465
0x0800e038,12,BAND_SPIRAL_VAL,0x0800e33c,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=BAND_SPIRAL_VAL,rgb_matrix.o,1.000
0x0800e044,12,CYCLE_OUT_IN,0x0800e348,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=CYCLE_OUT_IN,rgb_matrix.o,1.000
0x0800e050,12,CYCLE_SPIRAL,0x0800e354,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=CYCLE_SPIRAL,rgb_matrix.o,1.000
0x0800e05c,196,effect_runner_dx_dy,0x0800e360,196,2.20,match; callgraph 3/3; opsim=1.00; truth=effect_runner_dx_dy,rgb_matrix.o,1.000
0x0800e120,12,CYCLE_OUT_IN_DUAL,0x0800e424,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=CYCLE_OUT_IN_DUAL,rgb_matrix.o,1.000
0x0800e12c,12,CYCLE_PINWHEEL,0x0800e430,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=CYCLE_PINWHEEL,rgb_matrix.o,1.000
0x0800e138,172,effect_runner_i,0x0800e43c,172,2.20,match; callgraph 3/3; opsim=1.00; truth=effect_runner_i,rgb_matrix.o,1.000
0x0800e1e4,12,CYCLE_ALL,0x0800e4e8,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=CYCLE_ALL,rgb_matrix.o,1.000
0x0800e1f0,12,CYCLE_LEFT_RIGHT,0x0800e4f4,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=CYCLE_LEFT_RIGHT,rgb_matrix.o,1.000
0x0800e1fc,12,CYCLE_UP_DOWN,0x0800e500,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=CYCLE_UP_DOWN,rgb_matrix.o,1.000
0x0800e208,12,RAINBOW_MOVING_CHEVRON,0x0800e50c,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=RAINBOW_MOVING_CHEVRON,rgb_matrix.o,1.000
0x0800e214,212,effect_runner_sin_cos_i,0x0800e518,212,2.20,match; callgraph 4/4; opsim=1.00; truth=effect_runner_sin_cos_i,rgb_matrix.o,1.000
0x0800e2e8,12,DUAL_BEACON,0x0800e5ec,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=DUAL_BEACON,rgb_matrix.o,1.000
0x0800e2f4,12,RAINBOW_BEACON,0x0800e5f8,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=RAINBOW_BEACON,rgb_matrix.o,1.000
0x0800e300,244,effect_runner_reactive,0x0800e604,244,2.50,match; callgraph 3/3; opsim=1.00; truth=effect_runner_reactive,rgb_matrix.o,1.000
0x0800e3f4,12,SOLID_REACTIVE_SIMPLE,0x0800e6f8,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=SOLID_REACTIVE_SIMPLE,rgb_matrix.o,1.000
0x0800e400,324,effect_runner_reactive_splash,0x0800e704,324,2.20,match; callgraph 5/5; opsim=1.00; truth=effect_runner_reactive_splash,rgb_matrix.o,1.000
0x0800e544,16,SOLID_REACTIVE_MULTIWIDE,0x0800e848,16,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=SOLID_REACTIVE_MULTIWIDE,rgb_matrix.o,1.000
0x0800e554,16,SOLID_REACTIVE_MULTINEXUS,0x0800e858,16,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=SOLID_REACTIVE_MULTINEXUS,rgb_matrix.o,1.000
0x0800e564,28,SPLASH,0x0800e868,28,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=SPLASH,rgb_matrix.o,1.000
0x0800e580,28,SOLID_SPLASH,0x0800e884,28,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=SOLID_SPLASH,rgb_matrix.o,1.000
0x0800e59c,120,SOLID_COLOR,0x0800e8a0,120,2.20,match; entry=bl; callgraph 4/4; opsim=1.00; truth=SOLID_COLOR,rgb_matrix.o,1.000
0x0800e614,184,BREATHING,0x0800e918,184,2.20,match; entry=bl; callgraph 6/6; opsim=1.00; truth=BREATHING,rgb_matrix.o,1.000
0x0800e6cc,120,JELLYBEAN_RAINDROPS,0x0800e9d0,120,2.20,match; entry=bl; callgraph 4/4; opsim=1.00; truth=JELLYBEAN_RAINDROPS,rgb_matrix.o,1.000
0x0800e744,320,TYPING_HEATMAP,0x0800ea48,320,2.20,match; entry=bl; callgraph 8/8; opsim=1.00; truth=TYPING_HEATMAP,rgb_matrix.o,1.000
0x0800e884,520,rgb_task_render,0x0800eb88,520,2.50,match; entry=bl; callgraph 29/29; opsim=1.00; truth=rgb_task_render,rgb_matrix.o,1.000
0x0800ea8c,4,rgb_matrix_indicators_advanced_user,0x0800ed90,4,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=rgb_matrix_indicators_advanced_user,rgb_matrix.o,1.000
0x0800ea90,8,rgb_matrix_indicators_advanced_kb,0x0800ed94,8,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=rgb_matrix_indicators_advanced_kb,rgb_matrix.o,1.000
0x0800ea98,28,rgb_matrix_indicators_advanced,0x0800ed9c,26,1.99,match; callgraph 2/2; opsim=0.95; truth=rgb_matrix_indicators_advanced,rgb_matrix.o,0.952
0x0800eab4,100,rgb_matrix_init,0x0800edb8,100,1.90,match; entry=bl; callgraph 7/7; opsim=1.00; truth=rgb_matrix_init,rgb_matrix.o,1.000
0x0800eb18,32,rgb_matrix_disable_noeeprom,0x0800ee1c,32,1.90,match; opsim=1.00; truth=rgb_matrix_disable_noeeprom,rgb_matrix.o,1.000
0x0800eb38,16,rgb_matrix_is_enabled,0x0800ee3c,16,1.90,match; entry=bl; callgraph 9/9; opsim=1.00; truth=rgb_matrix_is_enabled,rgb_matrix.o,1.000
0x0800eb48,64,rgb_matrix_mode_eeprom_helper,0x0800ee4c,64,1.90,match; opsim=1.00; truth=rgb_matrix_mode_eeprom_helper,rgb_matrix.o,1.000
0x0800eb88,6,,,,,INSERTION (no ref function); truth=rgb_matrix_mode_noeeprom,,
0x0800eb8e,6,rgb_matrix_mode,0x0800ee8c,6,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=rgb_matrix_mode,rgb_matrix.o,1.000
0x0800eb94,16,,,,,INSERTION (no ref function); entry=bl; truth=rgb_matrix_get_mode,,
0x0800eba4,32,rgb_matrix_step_helper,0x0800ee94,32,1.90,match; opsim=1.00; truth=rgb_matrix_step_helper,rgb_matrix.o,1.000
0x0800ebc4,8,rgb_matrix_step,0x0800eeb4,6,1.15,match; entry=ptr; opsim=0.80; truth=rgb_matrix_step,rgb_matrix.o,0.800
0x0800ebcc,32,,,,,INSERTION (no ref function); truth=rgb_matrix_step_reverse_helper,,
0x0800ebec,8,rgb_matrix_step_reverse_helper,0x0800eebc,32,-0.35,split1; entry=ptr; opsim=0.14; truth=rgb_matrix_step_reverse,rgb_matrix.o,0.143
0x0800ebf4,32,rgb_matrix_step_reverse_helper,0x0800eebc,32,1.40,split2; entry=bl; callgraph 0/1; opsim=0.33; truth=rgb_matrix_sethsv_eeprom_helper,rgb_matrix.o,0.333
0x0800ec14,8,rgb_matrix_step_reverse,0x0800eedc,6,1.15,match; opsim=0.80; truth=rgb_matrix_sethsv_noeeprom,rgb_matrix.o,0.800
0x0800ec1c,12,rgb_matrix_sethsv_eeprom_helper,0x0800eee4,32,-0.48,split1; entry=bl; callgraph 0/1; opsim=0.35; truth=rgb_matrix_get_hue,rgb_matrix.o,0.353
0x0800ec28,12,rgb_matrix_sethsv_eeprom_helper,0x0800eee4,32,-0.48,split2; entry=bl; callgraph 0/1; opsim=0.35; truth=rgb_matrix_get_sat,rgb_matrix.o,0.353
0x0800ec34,12,,,,,INSERTION (no ref function); entry=bl; truth=rgb_matrix_get_val,,
0x0800ec40,20,rgb_matrix_increase_hue_helper,0x0800ef04,20,1.90,match; opsim=1.00; truth=rgb_matrix_increase_hue_helper,rgb_matrix.o,1.000
0x0800ec54,8,rgb_matrix_increase_hue,0x0800ef18,6,1.15,match; entry=ptr; opsim=0.80; truth=rgb_matrix_increase_hue,rgb_matrix.o,0.800
0x0800ec5c,28,rgb_matrix_decrease_hue_helper,0x0800ef20,28,1.90,match; opsim=1.00; truth=rgb_matrix_decrease_hue_helper,rgb_matrix.o,1.000
0x0800ec78,8,rgb_matrix_decrease_hue,0x0800ef3c,6,1.15,match; entry=ptr; opsim=0.80; truth=rgb_matrix_decrease_hue,rgb_matrix.o,0.800
0x0800ec80,32,rgb_matrix_increase_sat_helper,0x0800ef44,32,1.90,match; opsim=1.00; truth=rgb_matrix_increase_sat_helper,rgb_matrix.o,1.000
0x0800eca0,8,rgb_matrix_increase_sat,0x0800ef64,6,1.15,match; entry=ptr; opsim=0.80; truth=rgb_matrix_increase_sat,rgb_matrix.o,0.800
0x0800eca8,32,rgb_matrix_decrease_sat_helper,0x0800ef6c,32,1.90,match; opsim=1.00; truth=rgb_matrix_decrease_sat_helper,rgb_matrix.o,1.000
0x0800ecc8,8,rgb_matrix_decrease_sat,0x0800ef8c,6,1.15,match; entry=ptr; opsim=0.80; truth=rgb_matrix_decrease_sat,rgb_matrix.o,0.800
0x0800ecd0,100,rgb_matrix_increase_val_helper+rgb_matrix_toggle_eeprom_helper,0x0800ef94,100,2.20,merge2A; entry=bl; callgraph 4/5; refs=rgb_matrix_increase_val_helper+rgb_matrix_toggle_eeprom_helper; truth=rgb_matrix_increase_val_helper,rgb_matrix.o,
0x0800ed34,6,,,,,INSERTION (no ref function); truth=rgb_matrix_toggle_noeeprom,,
0x0800ed3a,6,rgb_matrix_toggle,0x0800eff8,6,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=rgb_matrix_toggle,rgb_matrix.o,1.000
0x0800ed40,52,rgb_matrix_enable_noeeprom,0x0800f000,52,2.20,match; entry=bl; callgraph 2/3; opsim=1.00; truth=rgb_matrix_enable_noeeprom,rgb_matrix.o,1.000
0x0800ed74,36,rgb_matrix_enable,0x0800f034,36,2.20,match; entry=bl; callgraph 4/4; opsim=1.00; truth=rgb_matrix_enable,rgb_matrix.o,1.000
0x0800ed98,8,rgb_matrix_increase_val,0x0800f058,6,1.15,match; entry=ptr; opsim=0.80; truth=rgb_matrix_increase_val,rgb_matrix.o,0.800
0x0800eda0,56,rgb_matrix_decrease_val_helper,0x0800f060,56,2.20,match; callgraph 0/1; opsim=1.00; truth=rgb_matrix_decrease_val_helper,rgb_matrix.o,1.000
0x0800edd8,8,rgb_matrix_decrease_val,0x0800f098,6,1.15,match; entry=ptr; opsim=0.80; truth=rgb_matrix_decrease_val,rgb_matrix.o,0.800
0x0800ede0,16,,,,,INSERTION (no ref function); truth=rgb_matrix_set_speed_noeeprom,,
0x0800edf0,12,,,,,INSERTION (no ref function); entry=bl; truth=rgb_matrix_get_speed,,
0x0800edfc,24,rgb_matrix_increase_speed_helper,0x0800f0a0,24,1.90,match; opsim=1.00; truth=rgb_matrix_increase_speed_helper,rgb_matrix.o,1.000
0x0800ee14,8,rgb_matrix_increase_speed,0x0800f0b8,6,1.15,match; entry=ptr; opsim=0.80; truth=rgb_matrix_increase_speed,rgb_matrix.o,0.800
0x0800ee1c,20,rgb_matrix_decrease_speed_helper,0x0800f0c0,20,1.90,match; opsim=1.00; truth=rgb_matrix_decrease_speed_helper,rgb_matrix.o,1.000
0x0800ee30,8,rgb_matrix_decrease_speed,0x0800f0d4,6,1.15,match; entry=ptr; opsim=0.80; truth=rgb_matrix_decrease_speed,rgb_matrix.o,0.800
0x0800ee38,12,rgb_matrix_disable_timeout_set,0x0800f0dc,12,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=rgb_matrix_disable_timeout_set,rgb_matrix.o,1.000
0x0800ee44,12,rgb_matrix_disable_time_reset,0x0800f0e8,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=rgb_matrix_disable_time_reset,rgb_matrix.o,1.000
0x0800ee50,28,rgb_matrix_timeouted,0x0800f0f4,28,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=rgb_matrix_timeouted,rgb_matrix.o,1.000
0x0800ee6c,24,rgb_matrix_driver_shutdown,0x0800f110,24,1.60,match; entry=bl; callgraph 2/2; opsim=1.00; truth=rgb_matrix_driver_shutdown,rgb_matrix.o,1.000
0x0800ee84,24,rgb_matrix_driver_exit_shutdown,0x0800f128,24,1.60,match; entry=bl; callgraph 2/2; opsim=1.00; truth=rgb_matrix_driver_exit_shutdown,rgb_matrix.o,1.000
0x0800ee9c,12,rgb_matrix_is_driver_shutdown,0x0800f140,12,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=rgb_matrix_is_driver_shutdown,rgb_matrix.o,1.000
0x0800eea8,80,rgb_task_flush,0x0800f14c,80,2.20,match; entry=bl; callgraph 5/5; opsim=1.00; truth=rgb_task_flush,rgb_matrix.o,1.000
0x0800eef8,292,rgb_matrix_task,0x0800f19c,292,2.20,match; entry=bl; callgraph 8/8; opsim=1.00; truth=rgb_matrix_task,rgb_matrix.o,1.000
0x0800f01c,32,rgb_matrix_set_suspend_state,0x0800f2c0,32,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=rgb_matrix_set_suspend_state,rgb_matrix.o,1.000
0x0800f03c,96,snled27351_write,0x0800f2e0,96,2.20,match; entry=bl; callgraph 7/7; opsim=1.00; truth=snled27351_write,snled27351-spi.o,1.000
0x0800f09c,24,snled27351_write_register,0x0800f340,22,1.95,match; entry=bl; callgraph 2/2; opsim=0.94; truth=snled27351_write_register,snled27351-spi.o,0.941
0x0800f0b4,48,snled27351_write_pwm_buffer,0x0800f358,48,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=snled27351_write_pwm_buffer,snled27351-spi.o,1.000
0x0800f0e4,232,snled27351_init,0x0800f388,232,3.70,match; entry=bl; callgraph 6/6; opsim=1.00; truth=snled27351_init,snled27351-spi.o,1.000
0x0800f1cc,64,snled27351_set_color,0x0800f470,64,3.40,"match; entry=bl,ptr; callgraph 1/1; opsim=1.00; truth=snled27351_set_color",snled27351-spi.o,1.000
0x0800f20c,32,snled27351_set_color_all,0x0800f4b0,30,2.01,match; entry=ptr; callgraph 1/1; opsim=0.97; truth=snled27351_set_color_all,snled27351-spi.o,0.966
0x0800f22c,168,snled27351_set_led_control_register,0x0800f4d0,168,3.40,match; entry=bl; callgraph 1/1; opsim=1.00; truth=snled27351_set_led_control_register,snled27351-spi.o,1.000
0x0800f2d4,36,snled27351_update_pwm_buffers,0x0800f578,36,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=snled27351_update_pwm_buffers,snled27351-spi.o,1.000
0x0800f2f8,44,snled27351_update_led_control_registers,0x0800f59c,44,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=snled27351_update_led_control_registers,snled27351-spi.o,1.000
0x0800f324,76,snled27351_init_drivers,0x0800f5c8,76,4.20,match; entry=ptr; callgraph 5/5; opsim=1.00; truth=snled27351_init_drivers,snled27351-spi.o,1.000
0x0800f370,20,snled27351_flush,0x0800f614,18,1.90,match; entry=ptr; callgraph 1/1; opsim=0.92; truth=snled27351_flush,snled27351-spi.o,0.923
0x0800f384,12,snled27351_shutdown,0x0800f628,12,3.90,match; entry=ptr; opsim=1.00; truth=snled27351_shutdown,snled27351-spi.o,1.000
0x0800f390,12,snled27351_exit_shutdown,0x0800f634,12,3.90,match; entry=ptr; opsim=1.00; truth=snled27351_exit_shutdown,snled27351-spi.o,1.000
0x0800f39c,8,handleKeycodeRGB,0x0800f640,6,1.15,match; entry=bl; callgraph 1/1; opsim=0.86; truth=handleKeycodeRGB,process_rgb.o,0.857
0x0800f3a4,192,process_rgb,0x0800f648,192,2.20,match; entry=bl; callgraph 5/5; opsim=1.00; truth=process_rgb,process_rgb.o,1.000
0x0800f464,112,fnv_64a_buf,0x0800f708,112,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=fnv_64a_buf,hash_64a.o,1.000
0x0800f4d4,8,encoder_wait_pullup_charge,0x0800f778,8,2.20,match; entry=bl; callgraph 1/1; opsim=1.00; truth=encoder_wait_pullup_charge,encoder.o,1.000
0x0800f4dc,104,encoder_init,0x0800f780,104,4.80,match; entry=bl; callgraph 3/3; opsim=1.00; truth=encoder_init,encoder.o,1.000
0x0800f544,364,encoder_read,0x0800f7e8,364,6.30,match; entry=bl; callgraph 4/4; opsim=1.00; truth=encoder_read,encoder.o,1.000
0x0800f6b0,72,encoder_inerrupt_read,0x0800f954,72,5.40,match; opsim=1.00; truth=encoder_inerrupt_read,encoder.o,1.000
0x0800f6f8,4,dip_switch_update_mask_user,0x0800f99c,4,1.90,match; entry=bl; callgraph 1/1; opsim=1.00; truth=dip_switch_update_mask_user,dip_switch.o,1.000
0x0800f6fc,8,dip_switch_update_mask_kb,0x0800f9a0,8,2.20,match; entry=bl; callgraph 2/2; opsim=1.00; truth=dip_switch_update_mask_kb,dip_switch.o,1.000
0x0800f704,64,dip_switch_read,0x0800f9a8,64,4.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=dip_switch_read,dip_switch.o,1.000
0x0800f744,28,,,,,INSERTION (no ref function); entry=bl; truth=dip_switch_init,,
0x0800f760,4,dip_switch_init,0x0800f9e8,28,-1.97,split1; entry=bl; callgraph 0/1; opsim=0.20; truth=dynamic_keymap_get_layer_count,dip_switch.o,0.200
0x0800f764,22,dip_switch_init,0x0800f9e8,28,-0.04,split2; entry=bl; callgraph 0/1; opsim=0.13; truth=dynamic_keymap_key_to_eeprom_address,dip_switch.o,0.133
0x0800f77a,44,,,,,INSERTION (no ref function); entry=bl; truth=dynamic_keymap_get_keycode,,
0x0800f7a6,42,process_grave_esc,0x0800fa04,76,-0.14,split1; entry=bl; callgraph 0/4; opsim=0.26; truth=dynamic_keymap_set_keycode,process_grave_esc.o,0.255
0x0800f7d0,56,process_grave_esc,0x0800fa04,76,0.41,split2; entry=bl; callgraph 0/2; opsim=0.42; truth=dynamic_keymap_get_encoder,process_grave_esc.o,0.423
0x0800f808,54,,,,,INSERTION (no ref function); entry=bl; truth=dynamic_keymap_set_encoder,,
0x0800f83e,108,process_leader,0x0800fa50,72,0.70,match; entry=bl; callgraph 0/4; opsim=0.27; truth=dynamic_keymap_reset,process_leader.o,0.274
0x0800f8aa,40,leader_start,0x0800fa9c,60,0.70,split1; entry=bl; callgraph 0/2; opsim=0.18; truth=dynamic_keymap_get_buffer,leader.o,0.176
0x0800f8d2,36,leader_start,0x0800fa9c,60,0.50,split2; entry=bl; callgraph 0/2; opsim=0.18; truth=dynamic_keymap_set_buffer,leader.o,0.182
0x0800f8f6,26,leader_end,0x0800fad8,20,0.51,match; opsim=0.32; truth=keycode_at_keymap_location,leader.o,0.316
0x0800f910,14,,,,,INSERTION (no ref function); truth=keycode_at_encodermap_location,,
0x0800f91e,4,leader_sequence_active,0x0800faec,12,-0.10,split1; entry=bl; callgraph 0/1; opsim=0.33; truth=dynamic_keymap_macro_get_count,leader.o,0.333
0x0800f922,6,leader_sequence_active,0x0800faec,12,0.40,split2; entry=bl; callgraph 0/1; opsim=0.33; truth=dynamic_keymap_macro_get_buffer_size,leader.o,0.333
0x0800f928,42,leader_sequence_add,0x0800faf8,36,0.77,match; entry=bl; callgraph 0/2; opsim=0.07; truth=dynamic_keymap_macro_get_buffer,leader.o,0.067
0x0800f952,38,leader_sequence_timed_out,0x0800fb1c,28,1.41,match; entry=bl; callgraph 0/2; opsim=0.15; truth=dynamic_keymap_macro_set_buffer,leader.o,0.154
0x0800f978,24,leader_task,0x0800fb38,28,1.77,match; entry=bl; callgraph 0/2; opsim=0.33; truth=dynamic_keymap_macro_reset,leader.o,0.333
0x0800f990,188,,,,,INSERTION (no ref function); entry=bl; truth=dynamic_keymap_macro_send,,
0x0800fa4c,76,leader_sequence_is,0x0800fb54,52,-0.25,match; entry=bl; callgraph 0/5; opsim=0.23; truth=process_grave_esc,leader.o,0.226
0x0800fa98,452,process_magic,0x0800fbac,452,2.20,match; entry=bl; callgraph 5/5; opsim=1.00; truth=process_magic,process_magic.o,1.000
0x0800fc5c,40,times_inv_sqrt2,0x0800fd70,38,1.75,match; entry=bl; callgraph 1/1; opsim=0.97; truth=times_inv_sqrt2,mousekey.o,0.970
0x0800fc84,108,move_unit,0x0800fd98,108,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=move_unit,mousekey.o,1.000
0x0800fcf0,100,wheel_unit,0x0800fe04,100,1.90,match; entry=bl; callgraph 2/2; opsim=1.00; truth=wheel_unit,mousekey.o,1.000
0x0800fd54,196,mousekey_on,0x0800fe68,196,2.20,match; entry=bl; callgraph 5/5; opsim=1.00; truth=mousekey_on,mousekey.o,1.000
0x0800fe18,280,mousekey_off,0x0800ff2c,280,1.90,match; entry=bl; callgraph 3/3; opsim=1.00; truth=mousekey_off,mousekey.o,1.000
0x0800ff30,60,mousekey_send,0x08010044,60,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=mousekey_send,mousekey.o,1.000
0x0800ff6c,44,mousekey_clear,0x08010080,44,2.20,match; entry=bl; callgraph 3/3; opsim=1.00; truth=mousekey_clear,mousekey.o,1.000
0x0800ff98,36,should_mousekey_report_send,0x080100ac,34,1.73,match; entry=bl; callgraph 1/1; opsim=0.96; truth=should_mousekey_report_send,mousekey.o,0.963
0x0800ffbc,372,mousekey_task,0x080100d0,372,2.20,match; entry=bl; callgraph 9/9; opsim=1.00; truth=mousekey_task,mousekey.o,1.000
0x08010130,112,send_char,0x08010244,112,6.70,match; entry=bl; callgraph 4/4; opsim=1.00; truth=send_char,send_string.o,1.000
0x080101a0,148,send_string_with_delay,0x080102b4,148,3.70,match; entry=bl; callgraph 6/6; opsim=1.00; truth=send_string_with_delay,send_string.o,1.000
0x08010234,184,perform_space_cadet,0x08010348,184,2.20,match; entry=bl; callgraph 6/6; opsim=1.00; truth=perform_space_cadet,process_space_cadet.o,1.000
0x080102ec,152,process_space_cadet,0x08010400,152,2.80,match; entry=bl; callgraph 2/2; opsim=1.00; truth=process_space_cadet,process_space_cadet.o,1.000
0x08010384,92,,,,,INSERTION (no ref function); entry=bl; truth=process_tri_layer,,
0x080103e0,12,,,,,INSERTION (no ref function); entry=bl; truth=get_tri_layer_lower_layer,,
0x080103ec,12,,,,,INSERTION (no ref function); entry=bl; truth=get_tri_layer_upper_layer,,
