dump_addr,size,ref_symbol,ref_elf,ref_addr,match_type,score,notes
0x08010434,12,BAND_SPIRAL_VAL|CYCLE_ALL|CYCLE_LEFT_RIGHT|CYCLE_OUT_IN|CYCLE_OUT_IN_DUAL|CYCLE_PINWHEEL|CYCLE_SPIRAL|CYCLE_UP_DOWN|DUAL_BEACON|RAINBOW_BEACON|RAINBOW_MOVING_CHEVRON|SOLID_REACTIVE_SIMPLE,"ref1011_default,ref1011_feat",0x0800E33C,exact-ambiguous,1.000,identical body for: BAND_SPIRAL_VAL|CYCLE_ALL|CYCLE_LEFT_RIGHT|CYCLE_OUT_IN|CYCLE_OUT_IN_DUAL|CYCLE_PINWHEEL|CYCLE_SPIRAL|CYCLE_UP_DOWN|DUAL_BEACON|RAINBOW_BEACON|RAINBOW_MOVING_CHEVRON|SOLID_REACTIVE_SIMPLE
0x08010500,12,BAND_SPIRAL_VAL|CYCLE_ALL|CYCLE_LEFT_RIGHT|CYCLE_OUT_IN|CYCLE_OUT_IN_DUAL|CYCLE_PINWHEEL|CYCLE_SPIRAL|CYCLE_UP_DOWN|DUAL_BEACON|RAINBOW_BEACON|RAINBOW_MOVING_CHEVRON|SOLID_REACTIVE_SIMPLE,"ref1011_default,ref1011_feat",0x0800E33C,exact-ambiguous,1.000,identical body for: BAND_SPIRAL_VAL|CYCLE_ALL|CYCLE_LEFT_RIGHT|CYCLE_OUT_IN|CYCLE_OUT_IN_DUAL|CYCLE_PINWHEEL|CYCLE_SPIRAL|CYCLE_UP_DOWN|DUAL_BEACON|RAINBOW_BEACON|RAINBOW_MOVING_CHEVRON|SOLID_REACTIVE_SIMPLE
0x0801050C,12,BAND_SPIRAL_VAL|CYCLE_ALL|CYCLE_LEFT_RIGHT|CYCLE_OUT_IN|CYCLE_OUT_IN_DUAL|CYCLE_PINWHEEL|CYCLE_SPIRAL|CYCLE_UP_DOWN|DUAL_BEACON|RAINBOW_BEACON|RAINBOW_MOVING_CHEVRON|SOLID_REACTIVE_SIMPLE,"ref1011_default,ref1011_feat",0x0800E33C,exact-ambiguous,1.000,identical body for: BAND_SPIRAL_VAL|CYCLE_ALL|CYCLE_LEFT_RIGHT|CYCLE_OUT_IN|CYCLE_OUT_IN_DUAL|CYCLE_PINWHEEL|CYCLE_SPIRAL|CYCLE_UP_DOWN|DUAL_BEACON|RAINBOW_BEACON|RAINBOW_MOVING_CHEVRON|SOLID_REACTIVE_SIMPLE
0x080105F8,12,BAND_SPIRAL_VAL|CYCLE_ALL|CYCLE_LEFT_RIGHT|CYCLE_OUT_IN|CYCLE_OUT_IN_DUAL|CYCLE_PINWHEEL|CYCLE_SPIRAL|CYCLE_UP_DOWN|DUAL_BEACON|RAINBOW_BEACON|RAINBOW_MOVING_CHEVRON|SOLID_REACTIVE_SIMPLE,"ref1011_default,ref1011_feat",0x0800E33C,exact-ambiguous,1.000,identical body for: BAND_SPIRAL_VAL|CYCLE_ALL|CYCLE_LEFT_RIGHT|CYCLE_OUT_IN|CYCLE_OUT_IN_DUAL|CYCLE_PINWHEEL|CYCLE_SPIRAL|CYCLE_UP_DOWN|DUAL_BEACON|RAINBOW_BEACON|RAINBOW_MOVING_CHEVRON|SOLID_REACTIVE_SIMPLE
0x08010730,16,SOLID_REACTIVE_MULTINEXUS|SOLID_REACTIVE_MULTIWIDE,"ref1011_default,ref1011_feat",0x0800E848,exact-ambiguous,1.000,identical body for: SOLID_REACTIVE_MULTINEXUS|SOLID_REACTIVE_MULTIWIDE
0x08010740,16,SOLID_REACTIVE_MULTINEXUS|SOLID_REACTIVE_MULTIWIDE,"ref1011_default,ref1011_feat",0x0800E848,exact-ambiguous,1.000,identical body for: SOLID_REACTIVE_MULTINEXUS|SOLID_REACTIVE_MULTIWIDE
0x08010750,28,SOLID_SPLASH|SPLASH,"ref1011_default,ref1011_feat",0x0800E868,exact-ambiguous,1.000,identical body for: SOLID_SPLASH|SPLASH
0x0801076C,28,SOLID_SPLASH|SPLASH,"ref1011_default,ref1011_feat",0x0800E868,exact-ambiguous,1.000,identical body for: SOLID_SPLASH|SPLASH
0x08010C4C,8,rgb_matrix_indicators_advanced_kb,"ref1011_default,ref1011_feat",0x0800ED94,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl(fuzzy-paired) from rgb_matrix_indicators_advanced@0x08010C54+0x12 ; same body also matches: bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: rgb_matrix_indicators_advanced@0x08010C54(bl~)
0x08010C54,28,rgb_matrix_indicators_advanced,ref1011_feat,0x0800ED9C,fuzzy,0.900,
0x08010C70,100,rgb_matrix_init,"ref1011_default,ref1011_feat",0x0800EDB8,exact,1.000,xrefs: factory_test_task@0x0800CA84(bl) quantum_init@0x0800E776(b) set_transport@0x0800BA9C(bl~)
0x08010CD4,32,rgb_matrix_disable_noeeprom,"ref1011_default,ref1011_feat",0x0800EE1C,exact,1.000,xrefs: indicator_stop@0x0800B3C4(b) indicator_disable@0x0800B366(b)
0x08010CF4,16,rgb_matrix_is_enabled,"ref1011_default,ref1011_feat",0x0800EE3C,exact,1.000,xrefs: lpm_task@0x0800BDCC(bl) lpm_task@0x0800BDCC(bl) factory_test_task@0x0800CA84(bl) factory_test_task@0x0800CA84(bl) ...
0x08010D40,6,rgb_matrix_mode,"ref1011_default,ref1011_feat",0x0800EE8C,exact,1.000,tiny body placed (vote) ; xrefs: process_rgb@0x08011530(bl)
0x08010D64,6,rgb_matrix_step,"ref1011_default,ref1011_feat",0x0800EEB4,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0x9C ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010D6C,32,rgb_matrix_step_reverse_helper,"ref1011_default,ref1011_feat",0x0800EEBC,exact,1.000,xrefs: rgb_matrix_step_reverse@0x08010D8C(b)
0x08010D8C,6,rgb_matrix_step_reverse,"ref1011_default,ref1011_feat",0x0800EEDC,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0x98 ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010D94,36,rgb_matrix_sethsv_eeprom_helper,ref1011_feat,0x0800EEE4,fuzzy-anchored,0.800,call-anchored: bl from rgb_matrix_decrease_val_helper@0x08010F1C+0x16 ; xrefs: rgb_matrix_decrease_val_helper@0x08010F1C(bl) rgb_matrix_increase_hue_helper@0x08010DB8(b)
0x08010DB8,20,rgb_matrix_increase_hue_helper,"ref1011_default,ref1011_feat",0x0800EF04,exact,1.000,xrefs: rgb_matrix_increase_hue@0x08010DCC(b)
0x08010DCC,6,rgb_matrix_increase_hue,"ref1011_default,ref1011_feat",0x0800EF18,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0xA4 ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010DF0,6,rgb_matrix_decrease_hue,"ref1011_default,ref1011_feat",0x0800EF3C,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0xA0 ; same body also matches: oneshot_enable|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010DF8,36,rgb_matrix_increase_sat_helper,ref1011_feat,0x0800EF44,fuzzy-anchored,0.828,call-anchored: b.w from rgb_matrix_increase_sat@0x08010E1C+0x2 ; xrefs: rgb_matrix_increase_sat@0x08010E1C(b)
0x08010E1C,6,rgb_matrix_increase_sat,"ref1011_default,ref1011_feat",0x0800EF64,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0xAC ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010E44,6,rgb_matrix_decrease_sat,"ref1011_default,ref1011_feat",0x0800EF8C,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0xA8 ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010E4C,48,rgb_matrix_increase_val_helper,ref1011_feat,0x0800EF94,fuzzy-anchored,0.842,call-anchored: bl from rgb_matrix_toggle_eeprom_helper@0x08010E7C+0x28 ; xrefs: rgb_matrix_toggle_eeprom_helper@0x08010E7C(bl) rgb_matrix_enable_noeeprom@0x08010EBC(bl) rgb_matrix_enable@0x08010EF0(bl) rgb_matrix_increase_val@0x08010F14(b)
0x08010E7C,56,rgb_matrix_toggle_eeprom_helper,"ref1011_default,ref1011_feat",0x0800EFC0,exact,1.000,xrefs: rgb_matrix_decrease_val_helper@0x08010F1C(b) rgb_matrix_toggle@0x08010EB4(b)
0x08010EB4,6,rgb_matrix_toggle,"ref1011_default,ref1011_feat",0x0800EFF8,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: bl from process_rgb@0x08011530+0x36 ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse ; xrefs: process_rgb@0x08011530(bl)
0x08010EBC,52,rgb_matrix_enable_noeeprom,"ref1011_default,ref1011_feat",0x0800F000,exact,1.000,xrefs: rgb_matrix_enable@0x08010EF0(bl) indicator_enable@0x0800B354(b)
0x08010EF0,36,rgb_matrix_enable,"ref1011_default,ref1011_feat",0x0800F034,exact,1.000,xrefs: factory_test_task@0x0800CA84(bl) factory_test_task@0x0800CA84(bl)
0x08010F14,6,rgb_matrix_increase_val,"ref1011_default,ref1011_feat",0x0800F058,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0xB4 ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010F1C,56,rgb_matrix_decrease_val_helper,"ref1011_default,ref1011_feat",0x0800F060,exact,1.000,xrefs: rgb_matrix_decrease_val@0x08010F54(b)
0x08010F54,6,rgb_matrix_decrease_val,"ref1011_default,ref1011_feat",0x0800F098,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0xB0 ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010F5C,24,rgb_matrix_increase_speed_helper,"ref1011_default,ref1011_feat",0x0800F0A0,exact,1.000,xrefs: rgb_matrix_increase_speed@0x08010F74(b)
0x08010F74,6,rgb_matrix_increase_speed,"ref1011_default,ref1011_feat",0x0800F0B8,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0xBC ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010F7C,20,rgb_matrix_decrease_speed_helper,"ref1011_default,ref1011_feat",0x0800F0C0,exact,1.000,xrefs: rgb_matrix_decrease_speed@0x08010F90(b)
0x08010F90,6,rgb_matrix_decrease_speed,"ref1011_default,ref1011_feat",0x0800F0D4,exact-ambiguous,1.000,tiny body placed (vote) ; ambiguous body {oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_speed|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle} resolved by caller: fnptr lit in process_rgb@0x08011530+0xB8 ; same body also matches: oneshot_enable|rgb_matrix_decrease_hue|rgb_matrix_decrease_sat|rgb_matrix_decrease_val|rgb_matrix_increase_hue|rgb_matrix_increase_sat|rgb_matrix_increase_speed|rgb_matrix_increase_val|rgb_matrix_step|rgb_matrix_step_reverse|rgb_matrix_toggle ; xrefs: process_rgb@0x08011530(ptr)
0x08010F98,12,rgb_matrix_disable_timeout_set,"ref1011_default,ref1011_feat",0x0800F0DC,exact-ambiguous,1.000,ambiguous body {host_set_driver|print_set_sendchar|rgb_matrix_disable_timeout_set} resolved by caller: bl(fuzzy-paired) from indicator_set@0x0800B6AC+0x80 ; same body also matches: host_set_driver|print_set_sendchar ; xrefs: indicator_set@0x0800B6AC(bl~) set_transport@0x0800BA9C(bl~)
0x08010FA4,12,rgb_matrix_disable_time_reset,"ref1011_default,ref1011_feat",0x0800F0E8,exact-ambiguous,1.000,ambiguous body {bootloader_marker_disable|rgb_matrix_disable_time_reset} resolved by caller: bl(fuzzy-paired) from indicator_set@0x0800B6AC+0x46 ; same body also matches: bootloader_marker_disable ; xrefs: indicator_set@0x0800B6AC(bl~)
0x08010FB0,28,rgb_matrix_timeouted,"ref1011_default,ref1011_feat",0x0800F0F4,exact,1.000,xrefs: led_update_kb@0x0800B91C(bl)
0x08010FCC,24,rgb_matrix_driver_shutdown,"ref1011_default,ref1011_feat",0x0800F110,exact,1.000,xrefs: led_update_kb@0x0800B91C(bl) rgb_task_flush@0x08011008(bl~)
0x08010FE4,24,rgb_matrix_driver_exit_shutdown,"ref1011_default,ref1011_feat",0x0800F128,exact,1.000,xrefs: led_update_kb@0x0800B91C(bl) rgb_task_flush@0x08011008(bl~)
0x08010FFC,12,rgb_matrix_is_driver_shutdown,"ref1011_default,ref1011_feat",0x0800F140,exact-ambiguous,1.000,ambiguous body {get_mods|get_oneshot_mods|get_transport|get_weak_mods|keyboard_leds|leader_sequence_active|rgb_matrix_is_driver_shutdown|wireless_get_state} resolved by caller: bl from lpm_task@0x0800BDCC+0x196 ; same body also matches: get_mods|get_oneshot_mods|get_transport|get_weak_mods|keyboard_leds|leader_sequence_active|wireless_get_state ; xrefs: lpm_task@0x0800BDCC(bl)
0x08011008,80,rgb_task_flush,ref1011_feat,0x0800F14C,fuzzy,0.938,xrefs: rgb_matrix_set_suspend_state@0x08011180(bl~)
0x08011058,296,rgb_matrix_task,ref1011_feat,0x0800F19C,fuzzy-anchored,0.821,call-anchored: bl from suspend_power_down_quantum@0x0800D45C+0x6 ; xrefs: suspend_power_down_quantum@0x0800D45C(bl) keyboard_task@0x0800E7B8(bl~)
0x08011180,32,rgb_matrix_set_suspend_state,ref1011_feat,0x0800F2C0,fuzzy-anchored,0.897,call-anchored: b.w from suspend_power_down_quantum@0x0800D45C+0x14 ; xrefs: suspend_power_down_quantum@0x0800D45C(b) suspend_wakeup_init_quantum@0x0800D474(bl)
0x080111A0,96,snled27351_write,ref1011_feat,0x0800F2E0,fuzzy,0.949,xrefs: snled27351_init@0x0801124C(bl~) snled27351_init@0x0801124C(bl~) snled27351_init@0x0801124C(bl~)
0x0801124C,236,snled27351_init,ref1011_feat,0x0800F388,fuzzy,0.978,xrefs: snled27351_init_drivers@0x080114B0(bl~) snled27351_init_drivers@0x080114B0(bl~)
0x08011338,64,snled27351_set_color,"ref1011_default,ref1011_feat",0x0800F470,exact,1.000,xrefs: snled27351_set_color_all@0x08011378(bl)
0x08011378,30,snled27351_set_color_all,"ref1011_default,ref1011_feat",0x0800F4B0,exact,1.000,
0x0801144C,38,snled27351_update_pwm_buffers,ref1011_feat,0x0800F578,fuzzy-anchored,0.516,call-anchored: bl from snled27351_flush@0x080114FC+0x4 ; xrefs: snled27351_flush@0x080114FC(bl) snled27351_flush@0x080114FC(b)
0x080114B0,76,snled27351_init_drivers,ref1011_feat,0x0800F5C8,fuzzy,0.897,
0x080114FC,18,snled27351_flush,"ref1011_default,ref1011_feat",0x0800F614,exact,1.000,
0x08011510,12,snled27351_shutdown,"ref1011_default,ref1011_feat",0x0800F628,exact,1.000,
0x0801151C,12,snled27351_exit_shutdown,"ref1011_default,ref1011_feat",0x0800F634,exact,1.000,
0x08011528,6,handleKeycodeRGB,"ref1011_default,ref1011_feat",0x0800F640,exact,1.000,tiny body placed (vote) ; xrefs: process_rgb@0x08011530(bl)
0x08011530,192,process_rgb,"ref1011_default,ref1011_feat",0x0800F648,exact,1.000,
0x080115F0,112,fnv_64a_buf,"ref1011_default,ref1011_feat",0x0800F708,exact,1.000,xrefs: wear_leveling_consolidate_force@0x0800F2E8(bl~)
0x08011660,8,encoder_wait_pullup_charge,"ref1011_default,ref1011_feat",0x0800F778,exact,1.000,xrefs: encoder_init@0x08011668(bl~)
0x08011668,104,encoder_init,ref1011_feat,0x0800F780,fuzzy-anchored,0.828,call-anchored: bl from keyboard_init@0x0800E788+0x6 ; xrefs: keyboard_init@0x0800E788(bl)
0x080116D0,372,encoder_read,ref1011_feat,0x0800F7E8,fuzzy,0.906,xrefs: keyboard_task@0x0800E7B8(bl~)
0x08011890,4,dip_switch_update_mask_user,"ref1011_default,ref1011_feat",0x0800F99C,exact-ambiguous,1.000,tiny body placed (adjacent) ; ambiguous body {_getpid|_isatty_r|dip_switch_update_mask_user|is_keyboard_master|led_update_user|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user|shutdown_user} resolved by caller: bl from dip_switch_update_mask_kb@0x08011894+0x2 ; same body also matches: _getpid|_isatty_r|is_keyboard_master|led_update_user|matrix_can_read|pre_process_record_user|process_action_kb|process_record_keychron_kb|rgb_matrix_indicators_advanced_user|rgb_matrix_indicators_user|shutdown_user ; xrefs: dip_switch_update_mask_kb@0x08011894(bl)
0x08011894,8,dip_switch_update_mask_kb,"ref1011_default,ref1011_feat",0x0800F9A0,exact-ambiguous,1.000,ambiguous body {bootmagic|default_layer_state_set_kb|dip_switch_update_mask_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb} resolved by caller: bl(fuzzy-paired) from dip_switch_read@0x0801189C+0x26 ; same body also matches: bootmagic|default_layer_state_set_kb|host_keyboard_led_state|keyboard_pre_init_kb|layer_state_set_kb|matrix_init_kb|matrix_output_unselect_delay|matrix_scan_kb|notify_usb_device_state_change_kb|oneshot_layer_changed_kb|oneshot_locked_mods_changed_kb|oneshot_mods_changed_kb|post_process_record_kb|pre_process_record_kb|rgb_matrix_indicators_advanced_kb|should_process_keypress|shutdown_kb|suspend_power_down_kb|suspend_wakeup_init_kb ; xrefs: dip_switch_read@0x0801189C(bl~)
0x0801189C,60,dip_switch_read,ref1011_feat,0x0800F9A8,fuzzy-anchored,0.750,call-anchored: bl from lpm_task@0x0800BDCC+0x166 ; xrefs: lpm_task@0x0800BDCC(bl) dip_switch_init@0x080118D8(b) quantum_task@0x0800E7A4(b)
0x080118D8,28,dip_switch_init,"ref1011_default,ref1011_feat",0x0800F9E8,exact,1.000,xrefs: lpm_task@0x0800BDCC(bl) keyboard_init@0x0800E788(bl)
0x08011940,60,leader_start,ref1011_feat,0x0800FA9C,exact,1.000,
0x0801197C,20,leader_end,ref1011_feat,0x0800FAD8,exact,1.000,xrefs: leader_task@0x080119DC(b)
0x08011990,12,get_mods|get_oneshot_mods|get_transport|get_weak_mods|keyboard_leds|leader_sequence_active|rgb_matrix_is_driver_shutdown|wireless_get_state,"ref1011_default,ref1011_feat",0x08008AD4,exact-ambiguous,1.000,identical body for: get_mods|get_oneshot_mods|get_transport|get_weak_mods|keyboard_leds|leader_sequence_active|rgb_matrix_is_driver_shutdown|wireless_get_state
0x0801199C,36,leader_sequence_add,ref1011_feat,0x0800FAF8,exact,1.000,
0x080119C0,28,leader_sequence_timed_out,ref1011_feat,0x0800FB1C,fuzzy-anchored,0.818,call-anchored: bl from leader_task@0x080119DC+0x8 ; xrefs: leader_task@0x080119DC(bl)
0x080119DC,28,leader_task,ref1011_feat,0x0800FB38,exact,1.000,xrefs: quantum_task@0x0800E7A4(bl)
0x080119F8,16,default_layer_state_set|layer_state_set,"ref1011_default,ref1011_feat",0x0800BC7C,exact-ambiguous,1.000,identical body for: default_layer_state_set|layer_state_set
0x08011A08,52,leader_sequence_is,ref1011_feat,0x0800FB54,exact,1.000,xrefs: leader_sequence_two_keys@0x08011A50(bl~)
0x08011A50,18,leader_sequence_two_keys,ref1011_feat,0x0800FB9A,fuzzy,0.857,
0x08011B84,196,mousekey_on,ref1011_feat,0x0800FE68,fuzzy-anchored,0.711,call-anchored: bl from register_code@0x0800D570+0x7E ; xrefs: register_code@0x0800D570(bl) usb_remote_wakeup@0x0800BBC0(bl) usb_remote_wakeup@0x0800BBC0(bl) register_mouse@0x0800D55A(bl)
0x08011C48,256,mousekey_off,ref1011_feat,0x0800FF2C,fuzzy-anchored,0.735,call-anchored: bl from unregister_code@0x0800D600+0x64 ; xrefs: unregister_code@0x0800D600(bl) usb_remote_wakeup@0x0800BBC0(bl) register_mouse@0x0800D55A(bl)
0x08011D68,56,mousekey_send,ref1011_feat,0x08010044,fuzzy-anchored,0.652,call-anchored: b.w from register_code@0x0800D570+0x86 ; xrefs: register_code@0x0800D570(b) unregister_code@0x0800D600(b) usb_remote_wakeup@0x0800BBC0(bl) usb_remote_wakeup@0x0800BBC0(bl) ...
